FileName,Area,BoundingBoxArea,ConvexArea,Eccentricity,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,MaxIntensity,MinIntensity,MeanIntensity,Perimeter,filled_area,solidity,Porosity,Permeability
SD (875).jpeg,1088.636364,9644.818182,8218.454545,0.685803706,44.04919801,7.261917358,72.06079867,53.1787719,25.63636364,11.54545455,21.6203819,366.7856419,4573.090909,0.750718379,0.158,278.85
ALB (1092).jpeg,2013.041667,12961.16667,11313,0.797963298,79.91002208,19.51206589,120.9962667,66.37951718,150.5,102.1666667,135.7028095,518.225601,8077.166667,0.750731299,0.208,10.23
ALB (1254).jpeg,585.3375,5228.85,4371.7,0.765144299,43.22513855,21.78782163,66.17662565,42.80557796,150.6,118.75,140.2971335,322.9167404,2343.1,0.750743575,0.208,10.23
ALB (2067).jpeg,350.6136364,3580.69697,2976.757576,0.773698756,28.76082338,5.739279157,45.81415715,28.93578446,124.6969697,91.66666667,111.5749908,235.958038,1415.787879,0.750747736,0.208,10.23
SD (225).jpeg,1188.575,10857.1,9693.1,0.795724369,53.52219359,16.93322755,89.1480868,58.13862066,143.8,84.3,125.3170899,486.2929471,4823.4,0.750755345,0.158,278.85
TC (682).jpeg,1096.954545,8064.636364,6821.727273,0.760980993,41.98798703,-2.206489543,64.23375852,46.33469775,177.1818182,110.1818182,153.0384508,289.3107797,4457,0.750755929,0.256,336.94
ALB (1042).jpeg,416.1785714,3529.5,2968.892857,0.817913501,32.7328672,-0.556329887,50.02206304,30.19993726,187.2142857,108.9285714,159.0316595,245.6324442,1686.821429,0.750809635,0.208,10.23
ALB (539).jpeg,416.1785714,3529.5,2968.892857,0.817913501,32.7328672,-0.556329887,50.02206304,30.19993726,187.2142857,108.9285714,159.0316595,245.6324442,1686.821429,0.750809635,0.208,10.23
BB (711).jpg,1499.65625,14359.75,11972.875,0.597417488,63.16712898,28.92568897,114.3034801,72.0595758,205.125,83.125,158.9320524,480.4166754,6017.25,0.750811888,0.257,11.3
BB (1522).jpg,447.0192308,4788.192308,3805.615385,0.746871472,35.54497416,29.08604453,55.93199649,37.14428857,228.7692308,124.9230769,193.1785034,278.7702032,1813.653846,0.750826578,0.257,11.3
SD (727).jpeg,1075.25,9929.363636,8701.818182,0.754649398,49.81451315,-0.83212042,83.31858941,54.70210348,26.45454545,12.18181818,21.5505116,488.9459724,4656,0.750831663,0.158,278.85
TC (1355).jpeg,996.6666667,9094,7228.166667,0.750797303,57.54381515,19.83740475,87.13640857,51.536343,176.25,119.75,156.4314301,345.5594274,3990.083333,0.750849986,0.256,336.94
BB (802).jpg,1505.625,13227.5,11478,0.799008046,65.43708269,8.766398479,106.819693,65.06827038,203.625,62.5,142.256741,427.4312633,6064.25,0.750870265,0.257,11.3
BB (1157).jpg,214.0377358,1962.679245,1695.528302,0.789985024,22.39696633,11.8115543,36.22901844,20.23013741,223.6981132,140.8867925,194.1301638,182.8564553,867.1886792,0.750889556,0.257,11.3
ALB (377).jpeg,468.79,3594.16,3001.2,0.72243337,33.30006076,16.54481428,48.5671501,31.06224461,184.8,112.36,156.6696908,253.1184053,1878.32,0.750892505,0.208,10.23
ALB (880).jpeg,468.79,3594.16,3001.2,0.72243337,33.30006076,16.54481428,48.5671501,31.06224461,184.8,112.36,156.6696908,253.1184053,1878.32,0.750892505,0.208,10.23
BB (1329).jpg,265.1918605,2735.27907,2238,0.737183124,26.78646971,-0.800249008,41.18833612,26.14292028,228.8837209,139.3953488,196.6589921,213.8791443,1069.418605,0.750900155,0.257,11.3
ALB (2225).jpeg,351.4469697,3456.939394,2920.030303,0.764065053,27.87936604,3.472931987,44.92479348,26.47125458,121.030303,90.33333333,108.7667376,226.4661112,1412.757576,0.750901986,0.208,10.23
BB (980).jpg,794.55,7422.733333,5955,0.77039982,45.35889908,25.5471713,71.68304177,45.9457545,215.3333333,106.8,176.1199299,306.265553,3198.266667,0.750905087,0.257,11.3
BB (893).jpg,437.7037037,4396.62963,3565.740741,0.748825051,27.21035819,28.76735409,43.94854429,29.18519882,213.7407407,139.7037037,184.5977457,205.8306342,1826.037037,0.750907453,0.257,11.3
ALB (1054).jpeg,623.2631579,5102.684211,4226,0.766401014,38.75210209,-29.85873775,59.53730756,35.49632974,147.6842105,119.3157895,136.5364085,277.2262682,2502.842105,0.750918893,0.208,10.23
ALB (1988).jpeg,333.0214286,3135.542857,2649.542857,0.709041757,28.9187568,1.050418739,43.37917927,27.11002887,116.6285714,85.94285714,106.4290316,197.9594453,1350.114286,0.750922666,0.208,10.23
SD (746).jpeg,1073.590909,9377.727273,8840.454545,0.698020243,42.10829352,17.23682185,66.6494393,54.32481391,25.63636364,13.09090909,21.02142949,505.2343923,4917.636364,0.750923925,0.158,278.85
TC (1379).jpeg,699.3823529,5853.529412,4401.588235,0.712752366,45.69474004,22.23740249,68.09980478,39.44411228,178.8235294,138.5294118,165.0034877,282.9965685,2801.235294,0.750958133,0.256,336.94
ALB (1857).jpeg,374.3629032,3565.709677,2848.709677,0.742185938,33.07609308,-4.125143714,49.48917259,32.20735137,115.1290323,80.4516129,103.7085756,241.447911,1501.096774,0.750975061,0.208,10.23
BB (1527).jpg,447.0384615,4470.384615,3831.076923,0.749880601,32.35945519,-10.08036232,54.47660259,31.93700838,229.0384615,136.7692308,198.3060791,278.5630964,1817.730769,0.751001888,0.257,11.3
ALB (1667).jpeg,297.7692308,2732.512821,2260.410256,0.751752077,27.15903088,-16.16934933,40.61243574,25.97116819,113.9230769,86.30769231,104.599991,186.778365,1192.564103,0.751015843,0.208,10.23
ALB (312).jpeg,195.637931,1882.344828,1544.62069,0.806348341,20.41664268,13.17182854,32.50654679,18.22648155,182.4137931,115.8275862,152.7921995,165.3299173,792.7413793,0.751017471,0.208,10.23
ALB (815).jpeg,195.637931,1882.344828,1544.62069,0.806348341,20.41664268,13.17182854,32.50654679,18.22648155,182.4137931,115.8275862,152.7921995,165.3299173,792.7413793,0.751017471,0.208,10.23
TC (599).jpeg,434.1574074,4234.333333,3395.518519,0.779326498,35.10007038,4.653116363,56.0194551,32.1774022,196.9259259,99.96296296,161.5013514,232.8997086,1738.925926,0.75102756,0.256,336.94
ALB (1705).jpeg,433.6666667,4406.148148,3593.148148,0.759309482,31.44270096,8.744403186,49.5484475,30.98278787,112.8148148,84.11111111,102.6000017,239.7373869,1753.518519,0.751071827,0.208,10.23
BB (1253).jpg,329.4571429,3328.742857,2860.742857,0.800659808,24.50830401,27.69855298,41.56075642,24.37416109,224.7714286,132.5714286,193.2957785,227.6722829,1378.942857,0.751085706,0.257,11.3
BB (1379).jpg,445.0769231,4422.307692,3624.346154,0.746378696,38.10977166,-6.709397598,58.50541825,37.97748406,232.6153846,122.3846154,195.138047,295.3487677,1789.653846,0.751090236,0.257,11.3
TC (598).jpeg,405.1206897,3907.448276,3169.896552,0.756956319,30.60276945,14.81649086,50.4348798,28.13275379,193.7241379,99.20689655,158.0320472,206.9851108,1623.655172,0.751103115,0.256,336.94
ALB (2421).jpeg,375.1854839,3731.096774,3020.806452,0.76825182,33.6643169,9.82324028,50.65261663,32.35400042,129.2580645,85.16129032,113.398171,234.8880613,1529.870968,0.751103451,0.208,10.23
BB (1315).jpg,301.9013158,3230.078947,2539.105263,0.746815763,28.50936521,14.31293235,44.48387301,29.30097041,227.9736842,135.7894737,195.7344493,225.7345464,1222.263158,0.751108179,0.257,11.3
ALB (2338).jpeg,386.0833333,3704.366667,2993.4,0.811829608,34.40065434,9.367216624,55.34199301,31.64994879,127.1,87.3,112.4369758,256.1721487,1549.166667,0.751116191,0.208,10.23
ALB (1698).jpeg,304.7039474,3132.921053,2607.526316,0.728188047,29.3899717,3.220191674,43.85828139,28.24801296,113.9473684,82.52631579,102.8252027,200.6743515,1218.815789,0.751120098,0.208,10.23
ALB (1056).jpeg,593.3375,4681.8,3963,0.749700779,34.91201536,-15.68612072,52.47119838,32.11215232,144.85,119.55,134.9470223,254.5610965,2464.55,0.751126714,0.208,10.23
BB (1299).jpg,384.3166667,4066,3293.533333,0.804441224,33.6710927,9.445037411,56.29440837,32.53571873,235.9333333,127.8666667,201.1044485,268.869205,1559.866667,0.751138576,0.257,11.3
TC (1144).jpeg,843.7857143,8659.285714,7229.5,0.78947877,50.25479356,0.828317215,85.33975612,51.34774414,175.5,134.7857143,159.3721835,396.1182486,3385.571429,0.751146321,0.256,336.94
BB (898).jpg,560.1190476,5055.095238,3972,0.744247504,41.97670532,1.073505401,64.42675365,39.44832174,228.4761905,131.5238095,192.3434751,292.6195714,2240.47619,0.751184543,0.257,11.3
BB (501).jpg,151.0966667,1639.4,1322.253333,0.757925873,18.75798766,-2.464947551,28.74251587,18.4296536,91.10666667,47.68,73.14476446,130.1002409,606.4533333,0.751206819,0.257,11.3
ALB (1208).jpeg,848.3571429,6912.642857,5472.714286,0.783541423,43.94161143,-16.37127733,65.51356635,44.08969656,147.8571429,114.2142857,136.3360829,352.9358635,3475.857143,0.751219071,0.208,10.23
BB (933).jpg,622.0131579,6493,5034.157895,0.74261209,42.95399263,24.27932906,73.21793059,41.43148919,224.0526316,110.4736842,185.2502801,289.9324446,2501.947368,0.751228751,0.257,11.3
BB (1466).jpg,280.7865854,2615.780488,2225.926829,0.794550057,25.63804092,-11.7473222,42.89412989,24.17624924,219.5121951,137.0487805,190.3240349,198.6383063,1126.97561,0.75124993,0.257,11.3
ALB (1571).jpeg,653.0555556,6328.444444,4876,0.751151545,46.68596943,22.3443349,71.74173826,45.49905201,119.7222222,79.94444444,106.9195852,337.3307798,2614.444444,0.751251503,0.208,10.23
SD (776).jpeg,531.9204545,5075.045455,4523.909091,0.784328903,29.06614441,-17.6611709,47.18273927,33.0463458,25.72727273,13.22727273,21.30944161,296.1004983,2238.636364,0.751256076,0.158,278.85
ALB (1030).jpeg,273.7559524,2624.952381,2170.833333,0.796091086,23.85706856,4.496920726,40.11193324,21.00094582,184.3095238,117.2380952,157.2793413,198.0408265,1131.666667,0.751307878,0.208,10.23
ALB (527).jpeg,273.7559524,2624.952381,2170.833333,0.796091086,23.85706856,4.496920726,40.11193324,21.00094582,184.3095238,117.2380952,157.2793413,198.0408265,1131.666667,0.751307878,0.208,10.23
TC (534).jpeg,1322.888889,11194.55556,8739.888889,0.770217427,73.822299,-27.36841896,110.9165487,68.76031492,205.1111111,83,155.7347538,518.3780621,5367.444444,0.751320571,0.256,336.94
BB (1043).jpg,405.2586207,4542.034483,3419.206897,0.739150442,32.49274627,-5.170078828,53.83302549,31.43359019,217.5862069,127.7931034,182.7902823,209.863217,1623.275862,0.751330446,0.257,11.3
SD (752).jpeg,1073.613636,9339.909091,8798.454545,0.725150951,44.21136517,9.451711596,71.03683769,52.40168681,25.63636364,11.63636364,20.93113314,508.1575131,4618.090909,0.751331166,0.158,278.85
TC (1157).jpeg,988.4375,8919.916667,8239.166667,0.809780626,44.24109236,13.48310853,76.6583842,49.70292437,173.9166667,137.4166667,159.4156316,429.5175653,4025.416667,0.751346989,0.256,336.94
ALB (1193).jpeg,989.1875,8149.666667,6467.583333,0.672857848,58.26916678,19.40289554,86.09874807,57.22075949,150.5833333,109.0833333,136.0772882,424.3715395,3995.75,0.751351769,0.208,10.23
TC (762).jpeg,2005.708333,16799.83333,14184.83333,0.756678721,85.18504861,-6.807158523,137.1711108,76.28433309,197.1666667,83.33333333,148.3096369,584.5799239,8138.333333,0.751379607,0.256,336.94
BB (579).jpg,175.4384615,1473.969231,1259.338462,0.764819156,20.55205008,19.12911298,30.4227088,18.62061427,95.23076923,52.89230769,79.28537602,142.5970984,717.6923077,0.751384719,0.257,11.3
SD (807).jpeg,919.7115385,8964.769231,7213.307692,0.788816605,43.33668277,26.19881836,77.29542477,44.74316022,26,13.23076923,22.06498337,323.1537266,3763.692308,0.751386724,0.158,278.85
ALB (2450).jpeg,419.1071429,4045.571429,3292.821429,0.762267515,33.75762762,8.661684684,50.64111857,32.06668036,129.2857143,93.71428571,115.0659396,226.8651501,1714.25,0.751387379,0.208,10.23
ALB (1942).jpeg,510.9347826,4498.26087,3911.565217,0.757039035,31.45710784,13.04912991,51.31378191,30.01027184,116.0869565,89.2173913,105.8140811,265.2820454,2127.217391,0.751397189,0.208,10.23
ALB (2457).jpeg,290.74375,2937.675,2349.175,0.747387833,27.24107842,-4.484494122,41.1008438,26.11532184,130.2,97.55,115.4954937,182.2813193,1164.55,0.751397242,0.208,10.23
ALB (1023).jpeg,352.4621212,3417.333333,2755.878788,0.764927776,25.63584253,3.037195214,41.59193565,23.75498483,181.4848485,118.6666667,157.004549,214.5671388,1447.787879,0.751412379,0.208,10.23
ALB (520).jpeg,352.4621212,3417.333333,2755.878788,0.764927776,25.63584253,3.037195214,41.59193565,23.75498483,181.4848485,118.6666667,157.004549,214.5671388,1447.787879,0.751412379,0.208,10.23
BB (1284).jpg,273.8095238,2832.761905,2234.02381,0.780853399,26.68004131,2.723977231,43.99118433,24.60408292,231.452381,138.9761905,200.8267912,196.2054154,1107.261905,0.751419743,0.257,11.3
TC (816).jpeg,1331.194444,11736.11111,9172.111111,0.710706799,69.2723226,23.77416442,100.1697744,69.2045636,195.1111111,82.44444444,154.0692687,440.1797416,5335,0.751427176,0.256,336.94
SD (720).jpeg,846.1964286,7790.857143,6982.785714,0.793870935,38.64848401,-17.42189413,67.36664763,44.6640923,25.64285714,12.07142857,21.65695565,371.3788675,3596.357143,0.751430996,0.158,278.85
ALB (1623).jpeg,618.3026316,5752.736842,4861.526316,0.789703152,43.79717424,16.91724199,67.62205516,43.48176969,118.4210526,79.84210526,106.4366709,320.3115001,2483,0.751435337,0.208,10.23
SD (604).jpeg,1197.8,10621.3,9951.5,0.746752474,49.38165025,-0.258546219,87.2431023,62.69585243,26.1,12.3,21.95689586,400.57781,4833.7,0.751472552,0.158,278.85
ALB (1911).jpeg,434.3888889,3623.592593,3065.222222,0.796350124,32.685074,-3.077592046,50.79780905,30.35980516,116.7407407,81.07407407,105.1412183,232.7463349,1750.259259,0.751474846,0.208,10.23
BB (1327).jpg,257.7159091,2605.522727,2118,0.758551949,28.55840289,-0.933315675,45.58363422,26.44903174,232.1136364,136.3181818,198.7244078,223.192092,1031.363636,0.751479764,0.257,11.3
BB (508).jpg,142.4050633,1412.974684,1172.291139,0.749943349,19.22206238,5.964961804,29.11306955,18.26405705,92.73417722,46.67088608,74.58371111,133.0459216,573.5949367,0.751494042,0.257,11.3
SD (779).jpeg,489.0208333,4894,4235.791667,0.764929823,31.01938849,-15.54154978,51.72719106,33.82845389,26.125,12.91666667,21.89152205,258.6966058,1969.25,0.751507744,0.158,278.85
ALB (1567).jpeg,621.2763158,6029.473684,4751,0.735666693,42.95486702,22.81804334,67.39674767,40.83265018,119.2631579,79.52631579,106.6778934,294.1970967,2486.894737,0.751508853,0.208,10.23
ALB (1020).jpeg,313.8108108,2935.189189,2368.621622,0.793523222,25.42659611,11.54009012,40.51689699,22.67398791,182.972973,118.027027,157.6724093,197.0008199,1352.324324,0.751535206,0.208,10.23
ALB (517).jpeg,313.8108108,2935.189189,2368.621622,0.793523222,25.42659611,11.54009012,40.51689699,22.67398791,182.972973,118.027027,157.6724093,197.0008199,1352.324324,0.751535206,0.208,10.23
ALB (2367).jpeg,210.7407407,2093.185185,1727.222222,0.804028841,21.79262669,16.39833577,34.3972992,21.05948806,125.4259259,93.90740741,112.8985461,175.157929,870.7962963,0.751540209,0.208,10.23
SD (870).jpeg,1195.125,10800.8,9609.7,0.734949718,48.10026027,-16.85909299,76.75050033,56.09460685,26.8,10.4,21.70748596,426.1140582,4931.4,0.751546707,0.158,278.85
SD (543).jpeg,588.75,5965.75,4609.85,0.779370393,43.41054568,-13.01745494,69.39066512,41.44923147,25.65,11.15,21.64201916,295.8613057,2364.2,0.751547622,0.158,278.85
ALB (1007).jpeg,277.2857143,2578.095238,2018.452381,0.717690406,24.74134035,4.766305245,37.30171844,22.81527834,178,119.5952381,155.3873127,165.494775,1115.904762,0.751553898,0.208,10.23
ALB (504).jpeg,277.2857143,2578.095238,2018.452381,0.717690406,24.74134035,4.766305245,37.30171844,22.81527834,178,119.5952381,155.3873127,165.494775,1115.904762,0.751553898,0.208,10.23
ALB (1104).jpeg,702.2794118,5640.294118,4907.823529,0.778282303,37.36744075,5.263646091,55.47486707,34.70870037,148.7058824,118.9411765,137.7818792,260.6832801,2841.764706,0.751560431,0.208,10.23
BB (1510).jpg,360.28125,3851.09375,3045.4375,0.755485984,33.81102735,-0.758951478,55.48158213,33.12976401,232.125,133.21875,198.5911878,250.682836,1441.125,0.751572441,0.257,11.3
ALB (1724).jpeg,744.625,6592.375,5923.1875,0.711609754,40.76142918,13.65458173,60.93938723,46.186236,116,80.0625,105.1328806,287.4020651,2979.5,0.751597961,0.208,10.23
ALB (1866).jpeg,322.5416667,3335.361111,2752.027778,0.73269724,26.15188864,9.250582912,42.32310419,25.55442304,113.5277778,83.25,103.111223,200.8999117,1320.444444,0.751618857,0.208,10.23
BB (1056).jpg,627.9868421,6549.421053,4609.210526,0.748247297,39.8030427,-4.789731614,68.48018724,39.09756032,219,108,179.6894466,233.2637729,2511.947368,0.751619161,0.257,11.3
SD (96).jpeg,1711.142857,16708.85714,12149,0.73675303,83.15132891,5.543834691,131.861317,79.24302354,146.7142857,80.57142857,126.3426296,578.7510407,6889.857143,0.751641803,0.158,278.85
ALB (2459).jpeg,587.1875,5892.85,4719.1,0.760837715,41.46902699,-5.315879438,63.740621,39.82600501,130.9,91.8,115.7401952,313.6931383,2373.45,0.751668683,0.208,10.23
ALB (2186).jpeg,446.0673077,4408.115385,3684.615385,0.782750108,34.49380206,16.0250959,54.71788657,34.80428498,123.6923077,88.84615385,111.693489,288.0071829,1798.846154,0.751708717,0.208,10.23
ALB (2209).jpeg,228.61,2175.7,1797.04,0.790717312,24.58892504,8.922419089,38.3887239,22.47483247,122.1,94.48,111.4365416,180.7173844,919.82,0.75174882,0.208,10.23
TC (152).jpeg,991.0416667,8580.583333,6657.666667,0.738775673,57.90715359,27.74054643,90.7877792,52.90069007,206.25,94.5,158.636599,401.5030932,3968.833333,0.751771153,0.256,336.94
TC (1165).jpeg,1080.590909,9603.090909,8735.454545,0.816454702,45.75614749,-10.64899382,79.3618728,52.77643357,173.6363636,134.5454545,158.8810584,449.0341103,4438.454545,0.751779174,0.256,336.94
BB (1269).jpg,301.4473684,3316.763158,2599.5,0.769082939,25.87966105,-14.1394243,42.55819767,26.21239087,227.3947368,133.5,196.0834774,229.3301928,1233.763158,0.751801062,0.257,11.3
TC (1113).jpeg,794.35,6875.2,5351.2,0.752351531,45.82110952,11.38156685,77.0378803,37.84059729,195.2666667,103.1333333,162.7437174,303.4098483,3179.466667,0.751818195,0.256,336.94
SD (237).jpeg,1326.277778,12437.22222,9840.222222,0.785054973,65.23694632,-9.102884189,106.159352,62.38596852,143,76.55555556,124.2575789,490.8052426,5389.666667,0.751835097,0.158,278.85
ALB (1134).jpeg,622.5263158,5049.631579,4185.789474,0.798320103,42.76059127,-14.27411941,63.86944602,38.35587,152.1578947,118.8947368,141.7268856,283.7940493,2506.315789,0.751842416,0.208,10.23
TC (420).jpeg,658.4444444,5882.722222,4340.611111,0.746481338,41.37459273,7.883328276,62.62246032,36.10160338,207.8888889,97.88888889,162.9636655,287.0662496,2672,0.751847898,0.256,336.94
BB (628).jpg,848.9107143,6713.285714,5161.357143,0.726240593,53.51281044,-10.16625876,76.88387827,52.73822888,209.2857143,78.71428571,161.4974401,352.1692226,3399.214286,0.751852559,0.257,11.3
ALB (2344).jpeg,268.3546512,2576.511628,2126.209302,0.756498241,24.26882182,10.86030182,37.00008178,23.39481933,126.4186047,94.81395349,112.6506854,187.266841,1083.627907,0.751854106,0.208,10.23
ALB (1702).jpeg,343.6764706,3624.941176,2959.676471,0.738152015,27.22770657,-4.81588153,42.722662,27.11842118,111.8823529,82.14705882,101.7332635,196.6266901,1385.029412,0.751868267,0.208,10.23
BB (1393).jpg,279.9817073,3040.463415,2359.878049,0.771559043,28.86448019,18.57116413,44.48108664,27.67445546,226.0731707,132.902439,194.469026,206.3362896,1126.756098,0.75187697,0.257,11.3
BB (1103).jpg,407.137931,3833.517241,2948.586207,0.77447989,30.32959248,2.294888747,52.13248373,27.59345232,208.3103448,104.5172414,168.6494243,193.2760971,1644.862069,0.751883826,0.257,11.3
SD (704).jpeg,1080.681818,9410.545455,8959.727273,0.688183543,42.35811748,1.28274815,72.97483634,54.98991449,26.18181818,12.18181818,21.50838667,442.2099269,4556.181818,0.751887787,0.158,278.85
ALB (2088).jpeg,302.3552632,3052.078947,2698.736842,0.793162475,23.70683251,6.668480419,39.73312067,24.06165074,121.3947368,90.68421053,108.4665339,222.2632138,1226.236842,0.751893142,0.208,10.23
